worker_id,sex,social_group,age,years_education,experience,rural_urban,state,activity_status,sector,formality,monthly_wage,survey_weight,log_wage,female,informal,urban,group_OBC,group_SC,group_ST,sector_Industry,sector_Services
W03706,Male,OBC,33,9.0,18,Rural,Odisha,Outside_LF,NA,NA,0.0,1.266,,0,0,0,1,0,0,0,0
W03707,Male,General,50,17.0,27,Urban,Karnataka,Employed,Industry,Informal,17600.0,1.0297,9.775654181026242,0,1,1,0,0,0,1,0
W03708,Female,General,59,10.0,43,Rural,Bihar,Employed,Industry,Informal,6970.0,1.0739,8.84937050375457,1,1,0,0,0,0,1,0
W03709,Male,General,24,12.0,6,Rural,West Bengal,Employed,Services,Formal,23678.0,1.0272,10.072301625971582,0,0,0,0,0,0,0,1
W03710,Female,OBC,26,5.0,15,Rural,Punjab,Outside_LF,NA,NA,0.0,1.3153,,1,0,0,1,0,0,0,0
W03711,Female,OBC,38,7.0,25,Urban,Uttar Pradesh,Employed,Agriculture,Informal,15282.0,0.8867,9.634430944207512,1,1,1,1,0,0,0,0
W03712,Female,General,30,12.0,12,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.2513,,1,0,0,0,0,0,0,0
W03713,Female,SC,54,6.0,42,Rural,Rajasthan,Employed,Agriculture,Informal,8889.0,1.3187,9.092569836241674,1,1,0,0,1,0,0,0
W03714,Female,OBC,26,6.0,14,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.2054,,1,0,0,1,0,0,0,0
W03715,Female,General,35,9.0,20,Urban,Odisha,Employed,Agriculture,Informal,4903.0,0.8422,8.497602541651233,1,1,1,0,0,0,0,0
W03716,Female,General,42,13.0,23,Urban,Uttar Pradesh,Employed,Services,Informal,17542.0,0.8509,9.772353284511327,1,1,1,0,0,0,0,1
W03717,Female,General,34,11.0,17,Urban,Telangana,Employed,Agriculture,Informal,19528.0,0.8325,9.879604612072796,1,1,1,0,0,0,0,0
W03718,Female,General,45,11.0,28,Rural,Telangana,Employed,Industry,Informal,6991.0,1.3637,8.852378886511985,1,1,0,0,0,0,1,0
W03719,Female,OBC,54,9.0,39,Rural,West Bengal,Employed,Agriculture,Informal,7382.0,1.0845,8.906799883589944,1,1,0,1,0,0,0,0
W03720,Male,General,41,8.0,27,Rural,Gujarat,Unemployed,NA,NA,0.0,1.4866,,0,0,0,0,0,0,0,0
W03721,Female,SC,37,6.0,25,Rural,Odisha,Outside_LF,NA,NA,0.0,1.0223,,1,0,0,0,1,0,0,0
W03722,Male,OBC,62,12.0,44,Rural,Kerala,Outside_LF,NA,NA,0.0,1.1657,,0,0,0,1,0,0,0,0
W03723,Female,OBC,64,7.0,51,Rural,Odisha,Outside_LF,NA,NA,0.0,1.4053,,1,0,0,1,0,0,0,0
W03724,Male,SC,64,10.0,48,Urban,Punjab,Outside_LF,NA,NA,0.0,0.7974,,0,0,1,0,1,0,0,0
W03725,Female,OBC,15,9.0,0,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.3022,,1,0,0,1,0,0,0,0
W03726,Female,ST,56,7.0,43,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.1595,,1,0,0,0,0,1,0,0
W03727,Female,ST,59,5.0,48,Urban,Telangana,Outside_LF,NA,NA,0.0,1.1126,,1,0,1,0,0,1,0,0
W03728,Male,OBC,55,12.0,37,Urban,West Bengal,Employed,Agriculture,Informal,22718.0,0.8438,10.030912840791366,0,1,1,1,0,0,0,0
W03729,Female,General,52,5.0,41,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.0541,,1,0,0,0,0,0,0,0
W03730,Female,OBC,33,8.0,19,Urban,Maharashtra,Outside_LF,NA,NA,0.0,0.9859,,1,0,1,1,0,0,0,0
W03731,Female,General,51,11.0,34,Rural,Punjab,Outside_LF,NA,NA,0.0,1.2005,,1,0,0,0,0,0,0,0
W03732,Female,OBC,43,8.0,29,Urban,Kerala,Outside_LF,NA,NA,0.0,1.0904,,1,0,1,1,0,0,0,0
W03733,Female,OBC,56,11.0,39,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.4592,,1,0,0,1,0,0,0,0
W03734,Female,OBC,32,7.0,19,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.4016,,1,0,0,1,0,0,0,0
W03735,Male,SC,52,6.0,40,Urban,Tamil Nadu,Employed,Services,Informal,8424.0,0.8113,9.03884005381381,0,1,1,0,1,0,0,1
W03736,Female,General,54,5.0,43,Rural,Jharkhand,Employed,Services,Informal,5136.0,1.3359,8.544029845369797,1,1,0,0,0,0,0,1
W03737,Male,OBC,56,9.0,41,Urban,Kerala,Outside_LF,NA,NA,0.0,0.7982,,0,0,1,1,0,0,0,0
W03738,Female,OBC,23,9.0,8,Rural,Jharkhand,Outside_LF,NA,NA,0.0,1.0321,,1,0,0,1,0,0,0,0
W03739,Female,SC,58,8.0,44,Rural,Kerala,Employed,Industry,Informal,16192.0,1.1146,9.692272572087193,1,1,0,0,1,0,1,0
W03740,Male,OBC,25,6.0,13,Urban,Andhra Pradesh,Employed,Industry,Informal,23815.0,0.943,10.07807091323496,0,1,1,1,0,0,1,0
W03741,Male,General,61,15.0,40,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.2365,,0,0,0,0,0,0,0,0
W03742,Male,OBC,16,7.0,3,Urban,Andhra Pradesh,Employed,Agriculture,Informal,8572.0,1.0444,9.056256356593467,0,1,1,1,0,0,0,0
W03743,Female,General,26,9.0,11,Urban,Karnataka,Outside_LF,NA,NA,0.0,0.9534,,1,0,1,0,0,0,0,0
W03744,Male,OBC,45,8.0,31,Rural,Punjab,Employed,Agriculture,Informal,8021.0,1.1468,8.989818381366925,0,1,0,1,0,0,0,0
W03745,Male,OBC,42,11.0,25,Rural,Tamil Nadu,Unemployed,NA,NA,0.0,1.0871,,0,0,0,1,0,0,0,0
W03746,Female,OBC,49,8.0,35,Rural,Telangana,Outside_LF,NA,NA,0.0,1.2935,,1,0,0,1,0,0,0,0
W03747,Male,OBC,35,11.0,18,Rural,Bihar,Outside_LF,NA,NA,0.0,1.3439,,0,0,0,1,0,0,0,0
W03748,Female,SC,15,11.0,0,Rural,Odisha,Outside_LF,NA,NA,0.0,1.1222,,1,0,0,0,1,0,0,0
W03749,Male,SC,45,9.0,30,Rural,Tamil Nadu,Employed,Agriculture,Informal,15914.0,1.3233,9.67495450393748,0,1,0,0,1,0,0,0
W03750,Male,OBC,40,8.0,26,Urban,Tamil Nadu,Employed,Agriculture,Informal,11147.0,1.0747,9.318925682389624,0,1,1,1,0,0,0,0
W03751,Male,OBC,40,11.0,23,Rural,Telangana,Employed,Services,Informal,26351.0,1.1363,10.179261503913537,0,1,0,1,0,0,0,1
W03752,Male,OBC,33,15.0,12,Urban,Karnataka,Outside_LF,NA,NA,0.0,1.06,,0,0,1,1,0,0,0,0
W03753,Male,SC,59,9.0,44,Rural,Uttar Pradesh,Employed,Services,Informal,14681.0,1.4762,9.59430941973946,0,1,0,0,1,0,0,1
W03754,Female,SC,54,8.0,40,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.4695,,1,0,0,0,1,0,0,0
W03755,Male,General,24,7.0,11,Rural,Punjab,Outside_LF,NA,NA,0.0,1.0878,,0,0,0,0,0,0,0,0
W03756,Male,General,16,13.0,0,Rural,Punjab,Employed,Industry,Informal,15622.0,1.0435,9.656435456170243,0,1,0,0,0,0,1,0
W03757,Male,General,24,11.0,7,Rural,Andhra Pradesh,Employed,Industry,Informal,23945.0,1.3688,10.08351481277671,0,1,0,0,0,0,1,0
W03758,Male,General,17,10.0,1,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.2034,,0,0,0,0,0,0,0,0
W03759,Female,OBC,50,7.0,37,Urban,West Bengal,Employed,Agriculture,Informal,13877.0,0.829,9.53798807237101,1,1,1,1,0,0,0,0
W03760,Male,General,46,12.0,28,Urban,Telangana,Outside_LF,NA,NA,0.0,0.9259,,0,0,1,0,0,0,0,0
W03761,Female,OBC,38,6.0,26,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.2805,,1,0,0,1,0,0,0,0
W03762,Male,General,44,12.0,26,Urban,Uttar Pradesh,Employed,Services,Formal,20943.0,0.8232,9.949559740638511,0,0,1,0,0,0,0,1
W03763,Male,General,55,11.0,38,Urban,Punjab,Employed,Industry,Formal,24533.0,0.7786,10.107774429000033,0,0,1,0,0,0,1,0
W03764,Male,OBC,56,11.0,39,Rural,Kerala,Employed,Agriculture,Informal,15820.0,1.3953,9.669030241321645,0,1,0,1,0,0,0,0
W03765,Male,OBC,36,10.0,20,Urban,Maharashtra,Employed,Services,Informal,10603.0,0.9292,9.268892258925797,0,1,1,1,0,0,0,1
W03766,Female,OBC,44,9.0,29,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.1373,,1,0,0,1,0,0,0,0
W03767,Male,SC,43,10.0,27,Urban,Telangana,Employed,Services,Informal,10856.0,1.1089,9.292473201514705,0,1,1,0,1,0,0,1
W03768,Male,ST,62,7.0,49,Rural,Telangana,Employed,Agriculture,Informal,8848.0,1.3843,9.087946723762116,0,1,0,0,0,1,0,0
W03769,Female,OBC,53,7.0,40,Urban,Bihar,Outside_LF,NA,NA,0.0,0.91,,1,0,1,1,0,0,0,0
W03770,Female,General,30,4.0,20,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,0.8632,,1,0,1,0,0,0,0,0
W03771,Female,General,59,11.0,42,Urban,Punjab,Outside_LF,NA,NA,0.0,1.0275,,1,0,1,0,0,0,0,0
W03772,Female,ST,34,2.0,26,Urban,Jharkhand,Outside_LF,NA,NA,0.0,1.0258,,1,0,1,0,0,1,0,0
W03773,Female,OBC,52,7.0,39,Rural,Telangana,Outside_LF,NA,NA,0.0,1.4443,,1,0,0,1,0,0,0,0
W03774,Female,SC,63,7.0,50,Urban,Andhra Pradesh,Outside_LF,NA,NA,0.0,0.7697,,1,0,1,0,1,0,0,0
W03775,Female,OBC,55,11.0,38,Rural,Odisha,Employed,Industry,Formal,11600.0,1.3222,9.358760377094455,1,0,0,1,0,0,1,0
W03776,Male,General,20,17.0,0,Rural,Tamil Nadu,Employed,Agriculture,Formal,26891.0,1.1552,10.199546937117361,0,0,0,0,0,0,0,0
W03777,Female,OBC,25,5.0,14,Rural,Odisha,Outside_LF,NA,NA,0.0,1.4878,,1,0,0,1,0,0,0,0
W03778,Male,SC,54,4.0,44,Urban,Madhya Pradesh,Employed,Agriculture,Informal,8125.0,0.7739,9.002701007197938,0,1,1,0,1,0,0,0
W03779,Female,SC,21,6.0,9,Urban,Maharashtra,Outside_LF,NA,NA,0.0,0.9405,,1,0,1,0,1,0,0,0
W03780,Female,General,15,10.0,0,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.3612,,1,0,0,0,0,0,0,0
W03781,Male,OBC,27,6.0,15,Urban,Madhya Pradesh,Employed,Services,Informal,10033.0,1.0355,9.213634938925614,0,1,1,1,0,0,0,1
W03782,Female,General,39,9.0,24,Urban,Madhya Pradesh,Outside_LF,NA,NA,0.0,0.9929,,1,0,1,0,0,0,0,0
W03783,Female,ST,21,6.0,9,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.2466,,1,0,0,0,0,1,0,0
W03784,Male,General,22,8.0,8,Rural,Maharashtra,Unemployed,NA,NA,0.0,1.4565,,0,0,0,0,0,0,0,0
W03785,Female,OBC,31,5.0,20,Urban,Tamil Nadu,Outside_LF,NA,NA,0.0,0.9726,,1,0,1,1,0,0,0,0
W03786,Female,General,44,8.0,30,Urban,Tamil Nadu,Outside_LF,NA,NA,0.0,0.9526,,1,0,1,0,0,0,0,0
W03787,Female,OBC,42,7.0,29,Rural,Bihar,Outside_LF,NA,NA,0.0,1.4314,,1,0,0,1,0,0,0,0
W03788,Male,OBC,54,11.0,37,Rural,Tamil Nadu,Employed,Services,Informal,10607.0,1.2327,9.26926943950547,0,1,0,1,0,0,0,1
W03789,Male,OBC,64,9.0,49,Rural,Odisha,Employed,Agriculture,Informal,4935.0,1.3118,8.504107951867582,0,1,0,1,0,0,0,0
W03790,Female,SC,16,6.0,4,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.1779,,1,0,0,0,1,0,0,0
W03791,Male,SC,49,14.0,29,Rural,Uttar Pradesh,Employed,Services,Informal,16714.0,1.1218,9.724001970561382,0,1,0,0,1,0,0,1
W03792,Male,SC,23,5.0,12,Rural,Odisha,Outside_LF,NA,NA,0.0,1.241,,0,0,0,0,1,0,0,0
W03793,Male,OBC,33,8.0,19,Rural,Gujarat,Employed,Industry,Informal,20175.0,1.1813,9.91219949313815,0,1,0,1,0,0,1,0
W03794,Male,SC,32,9.0,17,Rural,Tamil Nadu,Employed,Agriculture,Informal,14194.0,1.0381,9.560574619084928,0,1,0,0,1,0,0,0
W03795,Female,OBC,50,10.0,34,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.2536,,1,0,0,1,0,0,0,0
W03796,Female,OBC,27,9.0,12,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.335,,1,0,0,1,0,0,0,0
W03797,Female,OBC,59,13.0,40,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.045,,1,0,0,1,0,0,0,0
W03798,Female,OBC,34,8.0,20,Urban,Kerala,Outside_LF,NA,NA,0.0,0.9692,,1,0,1,1,0,0,0,0
W03799,Male,General,55,6.0,43,Rural,Madhya Pradesh,Employed,Services,Formal,12045.0,1.1688,9.396404915048972,0,0,0,0,0,0,0,1
W03800,Male,OBC,62,10.0,46,Rural,Tamil Nadu,Employed,Services,Informal,6866.0,1.0396,8.834336974017637,0,1,0,1,0,0,0,1
W03801,Male,General,40,10.0,24,Rural,Odisha,Employed,Industry,Formal,51176.64999999991,1.0665,10.84303865231553,0,0,0,0,0,0,1,0
W03802,Male,General,20,15.0,0,Urban,Andhra Pradesh,Employed,Services,Informal,19121.0,1.0229,9.85854248649296,0,1,1,0,0,0,0,1
W03803,Male,General,50,14.0,30,Rural,Uttar Pradesh,Unemployed,NA,NA,0.0,1.2788,,0,0,0,0,0,0,0,0
W03804,Male,General,36,7.0,23,Rural,Jharkhand,Employed,Services,Informal,8617.0,1.4788,9.061492275239766,0,1,0,0,0,0,0,1
W03805,Male,SC,31,11.0,14,Urban,West Bengal,Employed,Agriculture,Informal,26515.0,1.0104,10.18546588957123,0,1,1,0,1,0,0,0
W03806,Male,OBC,37,12.0,19,Urban,Telangana,Employed,Agriculture,Informal,29364.0,1.1115,10.287524713230672,0,1,1,1,0,0,0,0
W03807,Female,General,29,9.0,14,Rural,Kerala,Outside_LF,NA,NA,0.0,1.1569,,1,0,0,0,0,0,0,0
W03808,Female,SC,29,5.0,18,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.2996,,1,0,0,0,1,0,0,0
W03809,Female,SC,64,9.0,49,Urban,Bihar,Outside_LF,NA,NA,0.0,0.9661,,1,0,1,0,1,0,0,0
W03810,Female,SC,28,0.0,22,Urban,Gujarat,Outside_LF,NA,NA,0.0,0.9535,,1,0,1,0,1,0,0,0
W03811,Female,SC,37,7.0,24,Urban,West Bengal,Outside_LF,NA,NA,0.0,1.0881,,1,0,1,0,1,0,0,0
W03812,Male,ST,50,9.0,35,Urban,Kerala,Outside_LF,NA,NA,0.0,0.955,,0,0,1,0,0,1,0,0
W03813,Female,OBC,26,7.0,13,Urban,Telangana,Employed,Industry,Informal,8554.0,0.8599,9.054154288786854,1,1,1,1,0,0,1,0
W03814,Male,ST,45,7.0,32,Urban,Kerala,Employed,Services,Formal,11517.0,1.0177,9.351579483668907,0,0,1,0,0,1,0,1
W03815,Male,ST,59,6.0,47,Rural,Kerala,Employed,Industry,Informal,7269.0,1.1471,8.891374009484636,0,1,0,0,0,1,1,0
W03816,Male,OBC,55,7.0,42,Urban,Bihar,Employed,Industry,Informal,16968.0,0.795,9.739084496244518,0,1,1,1,0,0,1,0
W03817,Male,SC,16,5.0,5,Urban,Uttar Pradesh,Employed,Agriculture,Informal,10844.0,0.9769,9.291367210618557,0,1,1,0,1,0,0,0
W03818,Male,SC,35,9.0,20,Rural,Andhra Pradesh,Employed,Agriculture,Informal,19148.0,1.086,9.8599535505124,0,1,0,0,1,0,0,0
W03819,Female,SC,15,4.0,5,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.3628,,1,0,0,0,1,0,0,0
W03820,Female,SC,45,1.0,38,Rural,Kerala,Employed,Services,Informal,5989.0,1.2303,8.697679732264463,1,1,0,0,1,0,0,1
W03821,Female,OBC,31,8.0,17,Urban,Andhra Pradesh,Employed,Industry,Formal,17614.0,1.0768,9.776449319365405,1,0,1,1,0,0,1,0
W03822,Female,OBC,59,6.0,47,Urban,Kerala,Employed,Industry,Formal,14313.0,0.9107,9.568923494184217,1,0,1,1,0,0,1,0
W03823,Female,OBC,23,4.0,13,Rural,Rajasthan,Employed,Agriculture,Informal,4674.0,1.2102,8.449770515098804,1,1,0,1,0,0,0,0
W03824,Male,SC,57,8.0,43,Rural,Maharashtra,Employed,Industry,Informal,13349.0,1.2259,9.499196754655733,0,1,0,0,1,0,1,0
W03825,Female,SC,32,8.0,18,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.3626,,1,0,0,0,1,0,0,0
W03826,Female,SC,61,6.0,49,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.0945,,1,0,0,0,1,0,0,0
W03827,Male,OBC,24,7.0,11,Rural,Uttar Pradesh,Employed,Agriculture,Informal,12029.0,1.1838,9.395075679994072,0,1,0,1,0,0,0,0
W03828,Male,ST,28,7.0,15,Rural,Karnataka,Employed,Agriculture,Informal,7913.0,1.1486,8.976262255609193,0,1,0,0,0,1,0,0
W03829,Female,General,32,12.0,14,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.2062,,1,0,0,0,0,0,0,0
W03830,Female,ST,64,11.0,47,Rural,West Bengal,Employed,Industry,Informal,7425.0,1.4576,8.9126079636709,1,1,0,0,0,1,1,0
W03831,Male,General,51,16.0,29,Rural,Gujarat,Employed,Services,Formal,28267.0,1.323,10.249450325495184,0,0,0,0,0,0,0,1
W03832,Female,OBC,55,5.0,44,Rural,Odisha,Outside_LF,NA,NA,0.0,1.2616,,1,0,0,1,0,0,0,0
W03833,Male,General,42,14.0,22,Urban,Uttar Pradesh,Employed,Services,Informal,8312.0,0.8114,9.025455532779063,0,1,1,0,0,0,0,1
W03834,Male,OBC,54,10.0,38,Urban,Karnataka,Employed,Agriculture,Informal,13313.0,0.9725,9.496496280431916,0,1,1,1,0,0,0,0
W03835,Male,OBC,46,6.0,34,Urban,Punjab,Employed,Agriculture,Informal,12981.0,1.0525,9.471242028892995,0,1,1,1,0,0,0,0
W03836,Male,General,48,12.0,30,Rural,Madhya Pradesh,Employed,Industry,Formal,51176.64999999991,1.1933,10.84303865231553,0,0,0,0,0,0,1,0
W03837,Female,OBC,56,13.0,37,Rural,Telangana,Employed,Industry,Informal,12435.0,1.4534,9.428270356237505,1,1,0,1,0,0,1,0
W03838,Male,SC,64,11.0,47,Urban,Rajasthan,Outside_LF,NA,NA,0.0,0.8915,,0,0,1,0,1,0,0,0
W03839,Female,General,43,7.0,30,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.097,,1,0,0,0,0,0,0,0
W03840,Male,OBC,37,10.0,21,Rural,Kerala,Employed,Agriculture,Informal,27047.0,1.4173,10.205331372394003,0,1,0,1,0,0,0,0
W03841,Female,General,47,11.0,30,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.2915,,1,0,0,0,0,0,0,0
W03842,Female,General,52,5.0,41,Urban,Kerala,Outside_LF,NA,NA,0.0,0.951,,1,0,1,0,0,0,0,0
W03843,Female,General,64,5.0,53,Rural,Andhra Pradesh,Employed,Industry,Informal,4266.0,1.4643,8.358431899031295,1,1,0,0,0,0,1,0
W03844,Female,OBC,49,8.0,35,Rural,Kerala,Outside_LF,NA,NA,0.0,1.4159,,1,0,0,1,0,0,0,0
W03845,Female,SC,62,6.0,50,Rural,Kerala,Employed,Agriculture,Formal,8328.0,1.4965,9.027378610294805,1,0,0,0,1,0,0,0
W03846,Male,OBC,51,4.0,41,Rural,Jharkhand,Employed,Services,Informal,6519.0,1.352,8.782476268924539,0,1,0,1,0,0,0,1
W03847,Female,SC,62,7.0,49,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.2982,,1,0,0,0,1,0,0,0
W03848,Female,OBC,52,11.0,35,Urban,Punjab,Employed,Agriculture,Formal,36095.0,0.959,10.493909630573262,1,0,1,1,0,0,0,0
W03849,Male,SC,59,7.0,46,Urban,Uttar Pradesh,Employed,Agriculture,Informal,9905.0,0.8932,9.20079495913265,0,1,1,0,1,0,0,0
W03850,Male,ST,24,6.0,12,Rural,Karnataka,Employed,Industry,Informal,7664.0,1.1068,8.944289319650697,0,1,0,0,0,1,1,0
W03851,Male,OBC,64,11.0,47,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.4161,,0,0,0,1,0,0,0,0
W03852,Male,General,32,13.0,13,Rural,Maharashtra,Employed,Industry,Informal,18847.0,1.0232,9.844109029016629,0,1,0,0,0,0,1,0
W03853,Male,General,54,7.0,41,Rural,Jharkhand,Employed,Agriculture,Informal,7293.0,1.4462,8.894670262984233,0,1,0,0,0,0,0,0
W03854,Male,OBC,34,7.0,21,Urban,Kerala,Employed,Agriculture,Informal,4606.0,0.8595,8.43511508038063,0,1,1,1,0,0,0,0
W03855,Female,OBC,37,6.0,25,Urban,Telangana,Outside_LF,NA,NA,0.0,0.8512,,1,0,1,1,0,0,0,0
W03856,Male,General,52,9.0,37,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.0234,,0,0,0,0,0,0,0,0
W03857,Female,SC,42,10.0,26,Urban,Andhra Pradesh,Outside_LF,NA,NA,0.0,0.8946,,1,0,1,0,1,0,0,0
W03858,Male,ST,50,7.0,37,Rural,Rajasthan,Employed,Agriculture,Informal,8686.0,1.0626,9.069467813094768,0,1,0,0,0,1,0,0
W03859,Female,General,18,6.0,6,Rural,Odisha,Outside_LF,NA,NA,0.0,1.1086,,1,0,0,0,0,0,0,0
W03860,Male,General,56,11.0,39,Urban,Punjab,Employed,Services,Informal,14676.0,1.0128,9.593968785475173,0,1,1,0,0,0,0,1
W03861,Male,General,35,15.0,14,Rural,West Bengal,Employed,Industry,Informal,15669.0,1.2194,9.659439517104408,0,1,0,0,0,0,1,0
W03862,Male,OBC,54,8.0,40,Rural,Rajasthan,Employed,Industry,Informal,16430.0,1.0253,9.706864211031315,0,1,0,1,0,0,1,0
W03863,Female,SC,29,8.0,15,Urban,Maharashtra,Outside_LF,NA,NA,0.0,0.8791,,1,0,1,0,1,0,0,0
W03864,Male,OBC,44,13.0,25,Rural,Jharkhand,Employed,Services,Formal,50944.0,1.0229,10.838482269204055,0,0,0,1,0,0,0,1
W03865,Female,General,44,13.0,25,Rural,Karnataka,Employed,Industry,Informal,14821.0,1.4593,9.603800372956915,1,1,0,0,0,0,1,0
W03866,Male,OBC,21,10.0,5,Rural,Gujarat,Employed,Agriculture,Informal,4982.0,1.433,8.513586695822125,0,1,0,1,0,0,0,0
W03867,Female,General,38,13.0,19,Rural,West Bengal,Unemployed,NA,NA,0.0,1.1896,,1,0,0,0,0,0,0,0
W03868,Male,OBC,46,8.0,32,Rural,Uttar Pradesh,Employed,Industry,Formal,19537.0,1.1354,9.880065382591635,0,0,0,1,0,0,1,0
W03869,Female,OBC,56,14.0,36,Rural,Kerala,Outside_LF,NA,NA,0.0,1.0713,,1,0,0,1,0,0,0,0
W03870,Male,OBC,59,10.0,43,Rural,Kerala,Outside_LF,NA,NA,0.0,1.3585,,0,0,0,1,0,0,0,0
W03871,Male,OBC,34,13.0,15,Rural,Rajasthan,Employed,Industry,Formal,18292.0,1.0778,9.814219084777946,0,0,0,1,0,0,1,0
W03872,Male,SC,47,6.0,35,Rural,Telangana,Outside_LF,NA,NA,0.0,1.3414,,0,0,0,0,1,0,0,0
W03873,Male,General,23,13.0,4,Urban,Gujarat,Unemployed,NA,NA,0.0,0.858,,0,0,1,0,0,0,0,0
W03874,Male,SC,59,9.0,44,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.3701,,0,0,0,0,1,0,0,0
W03875,Female,General,58,7.0,45,Rural,Bihar,Outside_LF,NA,NA,0.0,1.2088,,1,0,0,0,0,0,0,0
W03876,Male,OBC,64,7.0,51,Urban,Andhra Pradesh,Employed,Industry,Informal,11743.0,0.8143,9.37101259736508,0,1,1,1,0,0,1,0
W03877,Male,SC,39,7.0,26,Rural,Bihar,Outside_LF,NA,NA,0.0,1.1531,,0,0,0,0,1,0,0,0
W03878,Female,OBC,32,11.0,15,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.3512,,1,0,0,1,0,0,0,0
W03879,Male,General,52,6.0,40,Rural,Rajasthan,Employed,Industry,Informal,8051.0,1.3488,8.993551586299981,0,1,0,0,0,0,1,0
W03880,Male,OBC,51,8.0,37,Rural,West Bengal,Employed,Agriculture,Informal,15065.0,1.3067,9.620129451564402,0,1,0,1,0,0,0,0
W03881,Female,OBC,25,11.0,8,Urban,Jharkhand,Employed,Services,Informal,19273.0,0.8814,9.866460431699052,1,1,1,1,0,0,0,1
W03882,Female,ST,41,1.0,34,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.3249,,1,0,0,0,0,1,0,0
W03883,Female,OBC,47,11.0,30,Urban,Jharkhand,Outside_LF,NA,NA,0.0,0.7802,,1,0,1,1,0,0,0,0
W03884,Male,General,37,8.0,23,Rural,Bihar,Employed,Agriculture,Formal,24732.0,1.3101,10.115853230678459,0,0,0,0,0,0,0,0
W03885,Female,OBC,33,5.0,22,Rural,Jharkhand,Employed,Agriculture,Informal,4362.0,1.395,8.380685946761574,1,1,0,1,0,0,0,0
W03886,Male,General,26,11.0,9,Rural,Rajasthan,Employed,Industry,Informal,8315.0,1.0863,9.025816391627028,0,1,0,0,0,0,1,0
W03887,Female,General,35,15.0,14,Rural,Jharkhand,Outside_LF,NA,NA,0.0,1.4119,,1,0,0,0,0,0,0,0
W03888,Female,OBC,27,6.0,15,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.4544,,1,0,0,1,0,0,0,0
W03889,Female,SC,30,1.0,23,Urban,Karnataka,Outside_LF,NA,NA,0.0,1.1102,,1,0,1,0,1,0,0,0
W03890,Male,General,24,8.0,10,Rural,Maharashtra,Employed,Services,Informal,11187.0,1.0344,9.32250766884693,0,1,0,0,0,0,0,1
W03891,Male,SC,33,10.0,17,Urban,Tamil Nadu,Employed,Agriculture,Informal,6619.0,1.0874,8.797699580118923,0,1,1,0,1,0,0,0
W03892,Female,OBC,46,4.0,36,Urban,Gujarat,Outside_LF,NA,NA,0.0,0.7878,,1,0,1,1,0,0,0,0
W03893,Male,SC,33,11.0,16,Rural,Punjab,Employed,Services,Formal,35284.0,1.2021,10.471184882378658,0,0,0,0,1,0,0,1
W03894,Female,General,22,10.0,6,Urban,West Bengal,Employed,Services,Informal,7755.0,0.9624,8.956093075610639,1,1,1,0,0,0,0,1
W03895,Female,OBC,55,7.0,42,Rural,Maharashtra,Employed,Agriculture,Informal,8925.0,1.1264,9.09661160664784,1,1,0,1,0,0,0,0
W03896,Female,General,36,10.0,20,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.1854,,1,0,0,0,0,0,0,0
W03897,Male,General,44,9.0,29,Rural,West Bengal,Employed,Agriculture,Informal,14898.0,1.4559,9.608982254736222,0,1,0,0,0,0,0,0
W03898,Male,OBC,41,10.0,25,Rural,Punjab,Employed,Agriculture,Informal,12571.0,1.104,9.43914785291483,0,1,0,1,0,0,0,0
